vehiculo_specs_key,ejes,llantas,largo_m,ancho_m,alto_m
4503,4,12,12.9,2.6,3.65
4504,3,10,10.35,2.6,3.68
4505,2,6,8.95,2.6,3.2
4506,2,6,8.64,2.6,4.1
4507,3,10,11.25,2.6,3.6
4508,3,10,9.52,2.6,3.29
4509,3,10,8.5,2.6,4.1
4510,3,10,7.602,2.5,3.25
4511,3,10,11.11,2.6,3.53
4512,3,10,7.82,2.6,3.35
4513,3,,10.271,2.486,3.6
4514,3,10,10.9,2.56,3.6
4515,4,12,8.34,2.6,3.81
4516,3,10,11.17,2.6,3.95
4517,3,10,7.67,2.55,3.21
4518,3,10,11.1,2.6,3.53
4519,3,10,8.85,2.6,4.08
4520,3,,10.2,2.486,3.593
4521,4,12,12.35,2.6,4.15
4522,2,6,9.1,2.5,3.4
4523,3,10,11.15,2.6,3.4
4524,2,6,10.4,2.6,3.6
4525,4,12,9.76,2.6,3.85
4526,3,10,10.8,2.52,2.75
4527,3,,10.37,2.5,3.7
4528,3,10,11.48,2.6,4.1
4529,3,10,10.72,2.6,3.5
4530,2,6,9.5,2.5,3.5
4531,3,10,9.3,2.5,2.8
4532,2,6,9.2,2.6,3.61
4533,2,6,10.6,2.6,3.5
4534,3,10,11.35,2.6,4.1
4535,3,10,13.5,2.6,4.1
4536,3,,9.98,2.6,3.6
4537,3,10,11.0,2.6,3.92
4538,3,,8.2,2.6,3.4
4539,2,6,11.6,2.6,4.02
4540,2,6,6.5,2.42,2.68
4541,3,10,9.36,2.6,3.3
4542,4,12,8.7,2.6,3.7
4543,3,10,7.41,2.48,3.2
4544,2,6,8.61,2.53,3.46
4545,3,10,7.8,2.6,3.2
4546,2,6,8.73,2.6,3.38
4547,2,6,8.5,2.5,3.1
4548,3,10,10.665,2.6,3.85
4549,4,12,9.8,2.6,3.3
4550,4,12,10.9,2.6,3.7
4551,3,10,10.72,2.6,3.65
4552,4,12,10.85,2.6,3.5
4553,3,10,9.0,2.6,3.29
4554,3,10,11.15,2.6,4.1
4555,3,10,10.715,2.486,3.52
4556,4,12,12.0,2.6,3.6
4557,4,14,11.2,2.6,3.9
4558,3,10,7.685,2.6,3.33
4559,3,10,11.3,2.6,3.75
4560,3,10,10.55,2.6,3.55
4561,4,12,11.6,2.6,3.4
4562,2,6,7.51,2.51,3.32
4563,3,10,12.2,2.6,4.05
4564,3,10,9.4,2.45,3.45
4565,3,10,10.5,2.6,3.75
4566,4,12,7.95,2.6,3.5
4567,3,10,11.71,2.6,4.1
4568,2,6,8.66,2.5,3.23
4569,2,,6.3,2.43,2.68
4570,3,10,11.64,2.6,4.1
4571,3,10,10.85,2.6,3.6
4572,3,10,10.85,2.6,4.1
4573,2,6,8.56,2.6,3.5
4574,4,12,10.4,2.6,4.05
4575,3,10,8.24,2.55,3.54
4576,3,10,10.8,2.6,3.85
4577,3,10,7.83,2.6,3.31
4578,3,10,7.63,2.5,3.27
4579,3,,9.8,2.6,3.5
4580,3,10,11.2,2.6,4.2
4581,3,,10.32,2.486,3.593
4582,2,6,7.33,2.6,3.77
4583,3,10,10.75,2.49,2.86
4584,3,10,12.0,2.6,4.01
4585,3,10,7.75,2.6,3.63
4586,3,10,11.1,2.6,3.5
4587,3,10,10.0,2.6,3.15
4588,3,,7.67,2.55,3.14
4589,3,10,7.6,2.6,3.3
4590,3,10,10.9,2.6,4.13
4591,3,10,10.95,2.6,3.91
4592,3,10,11.05,2.6,3.5
4593,3,,7.64,2.5,3.38
4594,3,10,12.1,2.6,3.7
4595,2,6,11.35,2.5,4.1
4596,3,10,11.022,2.6,3.597
4597,2,6,6.64,2.505,3.045
4598,3,10,9.95,2.6,3.64
4599,3,,7.68,2.68,3.33
4600,2,6,8.85,2.44,2.9
4601,4,12,10.3,2.6,3.8
4602,3,10,10.97,2.5,3.9
4603,3,10,11.55,2.6,3.7
4604,4,12,11.65,2.6,4.0
4605,3,10,10.9,2.6,2.9
4606,3,10,11.2,2.6,3.72
4607,3,10,7.75,2.6,2.58
4608,2,6,9.35,2.6,3.92
4609,4,12,11.93,2.6,3.75
4610,3,10,11.0,2.6,3.27
4611,3,,9.515,2.55,3.44
4612,4,12,11.96,2.6,4.05
4613,4,12,8.9,2.6,3.65
4614,4,12,8.72,2.6,3.52
4615,4,12,11.07,2.5,3.95
4616,3,10,12.15,2.6,3.2
4617,3,10,10.955,2.6,4.05
4618,3,10,9.3,2.5,3.6
4619,3,10,10.75,2.5,3.0
4620,3,10,10.2,2.5,3.6
4621,2,6,9.89,2.6,3.95
4622,4,12,11.3,2.6,3.3
4623,3,10,7.405,2.6,3.62
4624,3,10,11.44,2.6,3.7
4625,2,6,8.8,2.6,3.74
4626,3,10,8.505,2.55,3.28
4627,3,10,10.5,2.52,3.9
4628,3,10,11.15,2.6,4.0
4629,3,10,11.4,2.6,3.88
4630,3,10,12.2,2.6,4.2
4631,3,10,7.6,2.55,3.29
4632,3,10,10.9,2.5,3.6
4633,3,10,10.74,2.6,3.33
4634,3,10,10.641,2.6,2.95
4635,3,10,10.93,2.6,3.92
4636,4,12,12.5,2.6,4.2
4637,3,10,12.1,2.6,4.0
4638,3,10,11.5,2.486,4.0
4639,3,10,12.3,2.6,3.67
4640,3,10,10.35,2.6,3.35
4641,3,10,10.82,2.6,3.64
4642,3,10,10.641,2.486,3.261
4643,4,14,11.7,2.6,4.0
4644,2,6,6.69,2.6,2.7
4645,2,6,8.67,2.44,2.69
4646,2,6,8.93,2.6,3.74
4647,3,10,8.269,2.6,4.0
4648,3,10,8.286,2.6,3.933
4649,2,6,9.15,2.6,3.5
4650,3,10,8.31,2.6,3.929
4651,3,8,6.88,2.49,2.88
4652,3,10,8.23,2.6,3.67
4653,3,10,9.1,2.46,3.77
4654,3,10,7.2,2.6,3.15
4655,3,10,8.26,2.6,3.933
4656,3,10,8.327,2.6,3.929
4657,3,10,8.2,2.6,3.67
4658,3,10,8.2,2.6,3.7
4659,3,10,8.22,2.6,3.7
4660,3,10,8.186,2.6,3.989
4661,4,12,8.75,2.6,3.84
4662,4,,8.8,2.6,3.93
4663,4,12,8.8,2.6,3.93
4664,4,12,11.7,2.6,4.03
4665,3,10,6.967,2.5,3.721
4666,2,6,7.39,2.6,2.92
4667,2,6,9.1,2.5,3.25
4668,2,,8.8,2.44,2.7
4669,3,10,11.3,2.6,3.64
4670,3,10,9.215,2.5,3.95
4671,3,10,8.302,2.487,3.287
4672,2,6,6.0,2.5,3.55
4673,2,6,6.9,2.5,3.9
4674,2,6,8.72,2.55,3.47
4675,3,10,9.5,2.5,3.9
4676,4,14,11.47,2.6,4.1
4677,3,10,9.21,2.48,3.4
4678,3,10,8.7,2.6,3.75
4679,3,10,8.5,2.6,3.4
4680,3,10,7.78,2.55,3.33
4681,3,10,7.5,2.55,3.51
4682,3,10,9.7,2.5,4.0
4683,3,10,9.3,2.6,3.8
4684,3,10,10.54,2.49,3.8
4685,2,6,6.94,2.0,2.8
4686,3,6,10.18,2.5,3.8
4687,3,10,10.8,2.5,3.8
4688,3,10,10.0,0.0,3.9
4689,2,6,8.2,2.5,3.5
4690,2,6,9.5,2.5,3.75
4691,2,6,6.05,2.5,2.9
4692,2,4,6.55,2.4,3.5
4693,3,10,11.78,2.53,4.0
4694,3,10,11.35,2.5,4.0
4695,3,10,11.94,2.5,3.9
4696,3,10,11.69,2.5,4.0
4697,2,6,8.7,2.6,3.4
4698,2,6,8.9,2.43,2.98
4699,2,6,9.23,2.6,3.8
4700,3,10,10.3,2.6,3.53
4701,4,12,11.5,2.6,3.5
4702,2,6,8.0,2.43,2.68
4703,2,6,10.0,2.6,3.76
4704,4,12,11.6,2.6,3.95
4705,4,12,10.4,2.6,3.97
4706,4,12,10.1,2.6,3.95
4707,4,12,9.5,2.6,3.61
4708,3,10,8.14,2.6,3.65
4709,3,10,7.8,2.6,3.6
4710,3,10,7.95,2.6,3.6
4711,3,10,8.6,2.6,3.5
4712,3,10,9.5,2.4,3.67
4713,3,10,10.22,2.6,3.85
4714,4,,10.15,2.6,3.4
4715,3,10,9.38,2.6,3.8
4716,3,10,9.515,2.55,3.44
4717,3,10,9.14,2.6,3.95
4718,4,14,11.35,2.6,3.95
4719,3,10,10.31,2.49,2.94
4720,3,10,10.82,2.6,3.85
4721,3,10,9.64,2.6,3.46
4722,3,10,7.5,2.6,3.8
4723,3,10,9.64,2.6,3.22
4724,3,10,7.86,2.6,3.44
4725,3,10,8.35,2.6,3.32
4726,3,10,7.8,2.5,3.3
4727,3,10,7.64,2.6,3.33
4728,3,10,7.82,2.6,3.31
4729,3,10,7.84,2.6,3.31
4730,3,10,8.5,2.6,3.1
4731,3,10,7.84,2.487,4.07
4732,3,10,7.801,2.6,3.62
4733,2,6,7.15,2.56,3.7
4734,2,6,8.1,2.6,3.3
4735,2,6,6.71,2.441,3.36
4736,3,10,7.5,2.49,3.3
4737,2,6,7.27,2.55,3.7
4738,3,10,7.208,2.5,4.0
4739,2,6,5.858,2.5,4.0
4740,3,10,7.15,2.5,4.0
4741,4,12,11.87,2.6,3.85
4742,4,12,8.991,2.6,3.996
4743,4,12,8.991,2.6,3.968
4744,4,12,10.7,2.6,3.885
4745,4,12,8.8,2.6,3.94
4746,4,12,11.42,2.6,3.85
4747,4,12,8.971,2.6,3.943
4748,4,12,11.98,2.6,3.894
4749,4,12,12.3,2.6,3.85
4750,4,12,11.15,2.6,3.9
4751,4,12,9.7,2.6,4.1
4752,3,10,8.259,2.6,3.936
4753,3,10,8.308,2.6,3.767
4754,3,10,8.308,2.6,3.766
4755,3,10,8.308,2.6,3.739
4756,3,10,8.308,2.6,3.737
4757,3,10,8.308,2.6,3.75
4758,3,10,8.6,2.6,4.0
4759,3,10,8.308,2.6,3.765
4760,3,10,8.308,2.6,3.759
4761,3,10,7.38,2.6,3.0
4762,3,10,8.17,2.6,3.57
4763,3,10,9.068,2.6,3.815
4764,3,10,8.2,2.6,3.56
4765,3,6,6.75,2.5,3.657
4766,4,12,8.675,2.6,3.72
4767,4,12,9.3,2.8,4.05
4768,3,10,8.24,2.6,3.5
4769,3,10,6.3,2.4,3.05
4770,2,6,7.1,2.5,2.8
4771,2,6,8.8,2.4,3.75
4772,2,6,7.966,2.3,3.0
4773,2,6,8.45,2.4,3.67
4774,2,6,8.5,2.41,3.39
4775,2,6,8.5,2.4,3.35
4776,2,6,7.7,2.42,2.6
4777,2,6,8.0,2.3,3.25
4778,2,,8.0,2.176,2.48
4779,2,6,6.7,2.1,2.05
4780,2,6,6.53,2.15,2.75
4781,2,6,7.33,2.27,2.4
4782,2,6,7.41,2.5,2.76
4783,2,6,8.3,2.45,3.4
4784,2,6,7.35,2.4,3.5
4785,2,6,8.32,2.25,3.9
4786,2,6,9.0,2.6,3.95
4787,2,6,8.65,2.43,2.48
4788,2,6,8.32,2.6,3.2
4789,2,6,7.434,2.25,2.98
4790,2,6,7.15,2.2,2.48
4791,2,6,7.1,2.4,2.72
4792,2,6,7.45,2.22,3.5
4793,3,10,9.7,2.57,4.1
4794,3,10,8.8,2.6,4.0
4795,3,10,9.2,2.55,3.5
4796,3,10,11.45,2.6,3.5
4797,3,10,11.83,2.6,3.8
4798,3,10,11.5,2.6,4.2
4799,4,12,10.7,2.6,3.5
4800,3,10,8.8,2.6,3.98
4801,3,10,9.135,2.59,4.1
4802,3,10,8.7,2.6,3.95
4803,3,10,8.4,2.6,3.95
4804,3,10,7.75,2.55,3.75
4805,4,12,10.18,2.41,4.05
4806,4,12,10.8,2.6,3.6
4807,3,,10.55,2.6,3.85
4808,3,10,9.7,2.57,3.97
4809,3,,9.12,2.6,4.08
4810,3,10,9.12,2.6,4.08
4811,3,10,9.09,2.6,4.082
4812,4,12,10.55,2.6,3.68
4813,3,,10.29,2.6,3.8
4814,3,10,7.28,2.5,3.048
4815,3,10,8.0,2.57,3.08
4816,3,10,9.4,2.5,3.68
4817,3,10,10.0,2.55,3.5
4818,4,12,9.84,2.5,3.3
4819,4,12,9.13,2.5,2.8
4820,4,12,9.84,2.47,3.2
4821,3,10,9.87,2.575,3.68
4822,3,10,9.36,2.6,3.89
4823,3,10,9.85,2.6,3.2
4824,3,10,9.3,2.6,4.0
4825,4,12,10.05,2.6,3.85
4826,3,10,9.44,2.6,3.71
4827,3,10,9.793,2.6,3.375
4828,3,10,9.84,2.6,3.5
4829,4,12,9.84,2.55,4.0
4830,3,10,9.85,2.6,3.95
4831,3,10,9.9,2.5,4.0
4832,3,10,10.2,2.6,3.615
4833,3,10,9.9,2.5,3.4
4834,3,10,8.9,2.6,3.34
4835,3,10,9.885,2.57,3.58
4836,3,10,9.52,2.6,4.1
4837,3,10,10.14,2.6,3.4
4838,3,,9.9,2.5,3.5
4839,3,10,10.34,2.6,3.9
4840,3,10,10.0,2.6,3.84
4841,4,12,10.538,2.6,4.0
4842,4,,12.2,2.58,3.3
4843,4,12,12.25,2.6,2.95
4844,4,12,12.25,2.58,3.8
4845,4,12,9.2,2.6,3.65
4846,4,12,12.7,2.6,4.05
4847,4,12,10.7,2.6,4.0
4848,3,10,11.1,2.6,3.56
4849,4,12,10.28,2.6,4.1
4850,4,12,11.9,2.6,3.1
4851,3,,9.9,2.35,3.8
4852,3,,10.85,2.6,3.2
4853,2,10,11.0,2.6,4.0
4854,3,,9.9,2.56,3.61
4855,3,10,11.45,2.6,3.85
4856,3,10,10.061,2.6,4.0
4857,3,10,11.586,2.6,3.829
4858,3,10,11.7,2.6,3.35
4859,3,10,9.0,2.6,2.7
4860,4,14,11.9,2.6,3.5
4861,4,12,11.75,2.6,4.1
4862,3,10,11.5,2.6,3.52
4863,4,14,11.65,2.6,3.75
4864,3,10,9.9,2.5,3.65
4865,4,12,12.1,2.6,3.75
4866,3,10,10.14,2.6,3.6
4867,3,10,12.4,2.6,4.1
4868,4,14,11.35,2.6,3.75
4869,4,14,11.3,2.6,3.7
4870,4,14,12.9,2.6,4.1
4871,4,14,12.3,2.6,3.8
4872,4,12,11.93,2.6,3.6
4873,3,10,11.7,2.6,4.0
4874,3,10,11.65,2.6,4.1
4875,3,10,10.6,2.57,3.56
4876,4,14,12.0,2.6,3.7
4877,3,10,11.32,2.5,4.1
4878,4,14,11.35,2.6,3.55
4879,4,14,11.6,2.6,3.65
4880,4,12,11.043,2.6,3.67
4881,3,10,9.9,2.55,3.7
4882,4,14,11.9,2.6,4.0
4883,3,10,11.45,2.6,4.1
4884,3,10,10.488,2.486,3.685
4885,4,12,11.55,2.6,3.8
4886,4,12,11.75,2.6,3.8
4887,3,10,11.65,2.6,3.75
4888,3,10,10.2,2.6,3.58
4889,3,10,11.8,2.6,3.65
4890,3,,9.84,2.6,3.4
4891,4,12,10.0,2.6,3.55
4892,3,10,11.35,2.6,3.3
4893,3,,9.0,2.4,3.3
4894,3,10,9.9,2.5,3.539
4895,4,14,11.6,2.6,3.9
4896,2,,9.2,2.6,3.5
4897,2,6,7.55,2.6,3.69
4898,2,6,9.25,2.6,3.8
4899,2,6,9.35,2.6,3.8
4900,2,6,9.35,2.486,3.2
4901,2,6,8.84,2.6,3.464
4902,2,6,9.7,2.6,4.05
4903,3,10,11.2,2.6,3.63
4904,2,6,6.05,2.486,3.2
4905,2,6,10.865,2.6,4.1
4906,2,6,7.78,2.5,2.774
4907,2,6,11.74,2.6,4.1
4908,2,6,8.98,2.54,3.78
4909,2,6,9.03,2.6,3.6
4910,3,10,10.99,2.6,3.23
4911,2,6,6.0,2.486,3.2
4912,2,6,9.23,2.6,3.52
4913,2,6,9.26,2.6,3.35
4914,2,6,9.32,2.6,3.22
4915,2,6,7.1,2.5,3.2
4916,2,6,8.6,2.6,3.8
4917,2,6,9.8,2.5,3.7
4918,3,10,9.4,2.5,3.7
4919,3,10,10.992,2.59,3.65
4920,3,10,11.95,2.6,3.4
4921,3,10,11.72,2.6,4.1
4922,2,6,9.4,2.6,3.25
4923,3,10,9.25,2.6,3.232
4924,3,10,11.03,2.6,4.1
4925,3,10,11.53,2.6,4.1
4926,2,,8.8,2.5,3.5
4927,2,6,10.15,2.6,3.75
4928,3,10,11.65,2.6,3.95
4929,2,6,9.6,2.6,3.55
4930,3,10,10.5,2.6,3.85
4931,3,10,8.8,2.6,3.85
4932,2,6,9.4,2.6,3.42
4933,3,10,10.32,2.55,3.9
4934,2,6,8.0,2.5,2.77
4935,2,6,9.599,2.6,3.641
4936,2,6,7.564,2.582,4.1
4937,2,,9.0,2.5,3.4
4938,3,10,9.43,2.6,3.75
4939,2,6,8.16,2.494,3.59
4940,2,6,10.45,2.6,4.0
4941,2,6,8.25,2.6,3.75
4942,2,6,8.85,2.52,3.4
4943,2,6,7.64,2.6,2.7
4944,2,6,8.8,2.6,3.4
4945,2,6,10.34,2.6,3.67
4946,2,6,8.73,2.49,3.0
4947,2,6,9.03,2.6,3.0
4948,2,6,9.19,2.6,3.74
4949,2,6,9.25,2.5,3.2
4950,2,6,9.8,2.6,3.5
4951,2,6,8.8,2.6,3.15
4952,3,10,10.3,2.6,3.1
4953,2,6,9.6,2.55,3.96
4954,2,6,9.5,2.55,3.95
4955,2,6,9.95,2.6,4.0
4956,2,6,7.945,2.4,3.62
4957,2,6,9.3,2.5,3.4
4958,2,6,9.05,2.55,3.79
4959,2,6,9.08,2.5,3.5
4960,2,6,9.45,2.6,3.25
4961,2,6,9.2,2.55,3.8
4962,2,6,7.639,2.42,3.674
4963,2,6,9.6,2.6,4.0
4964,3,10,10.93,2.6,3.25
4965,2,6,10.3,2.6,4.1
4966,2,6,9.75,2.6,4.01
4967,2,6,8.721,2.6,3.3
4968,2,6,9.049,2.6,3.674
4969,2,6,8.25,2.5,3.25
4970,2,6,9.8,2.6,2.8
4971,2,6,9.93,2.6,3.9
4972,2,6,8.75,2.6,3.7
4973,2,6,10.15,2.6,3.9
4974,2,6,8.73,2.49,2.8
4975,2,6,9.05,2.6,2.96
4976,2,6,10.83,2.5,3.0
4977,2,6,8.6,2.3,3.35
4978,2,6,9.25,2.6,3.1
4979,2,6,9.48,2.6,3.47
4980,2,6,8.8,2.6,3.8
4981,2,6,9.8,2.7,3.8
4982,2,6,9.85,2.6,4.1
4983,3,10,8.86,2.6,3.46
4984,2,6,9.2,2.6,3.48
4985,2,6,8.8,2.6,3.45
4986,2,6,10.94,2.6,4.0
4987,2,6,9.6,2.6,3.5
4988,2,,8.73,2.4,3.35
4989,2,6,9.3,2.5,3.8
4990,2,6,8.95,2.54,3.75
4991,2,6,8.8,2.5,3.3
4992,2,,8.35,2.48,3.0
4993,2,6,8.5,2.6,3.0
4994,2,6,8.56,2.55,3.65
4995,2,6,8.5,2.6,3.6
4996,2,6,9.05,2.6,3.8
4997,2,6,8.8,2.42,3.6
4998,4,12,12.35,2.6,3.8
4999,3,10,11.1,2.6,3.57
5000,4,12,10.7,2.6,3.9
5001,3,,10.65,2.5,3.2
5002,4,12,11.65,2.6,3.8
5003,3,10,11.25,2.58,3.84
5004,3,10,9.63,2.6,2.93
5005,4,12,12.0,2.6,2.93
5006,3,10,10.6,2.6,3.85
5007,2,6,9.25,2.6,3.79
5008,2,6,9.35,2.6,3.84
5009,2,6,8.5,2.55,3.36
5010,3,,8.765,2.486,2.947
5011,3,10,10.13,2.6,3.5
5012,2,6,9.5,2.6,3.3
5013,3,10,5.99,2.49,3.54
5014,2,,8.57,2.5,3.4
5015,2,6,8.95,2.6,3.95
5016,2,6,8.8,2.58,3.0
5017,3,,8.77,2.5,3.2
5018,2,6,9.3,2.5,3.5
5019,3,10,11.3,2.6,2.7
5020,2,6,7.42,2.2,2.85
5021,2,6,8.35,2.4,3.71
5022,2,6,8.3,2.3,3.35
5023,2,6,8.1,2.3,3.2
5024,2,6,8.25,2.4,3.35
5025,2,6,8.6,2.6,4.1
5026,2,6,8.15,2.4,3.5
5027,2,6,8.4,2.25,3.72
5028,2,6,8.19,2.25,3.7
5029,2,6,7.0,2.3,3.695
5030,2,6,7.14,2.25,3.4
5031,2,6,7.4,2.35,2.8
5032,2,6,7.22,2.4,3.575
5033,2,6,5.5,2.6,2.48
5034,2,6,8.8,2.4,3.4
5035,2,6,7.8,2.3,3.0
5036,2,6,7.8,2.5,4.0
5037,2,6,7.2,2.3,3.3
5038,2,6,8.5,2.5,3.7
5039,2,6,7.334,2.2,2.78
5040,2,6,10.9,2.6,3.82
5041,2,6,7.4,2.25,3.45
5042,2,6,6.2,2.6,2.48
5043,2,6,7.2,2.25,2.88
5044,2,6,8.1,2.35,3.95
5045,2,6,7.0,2.3,3.7
5046,2,6,7.3,2.3,3.35
5047,2,6,10.9,2.6,3.8
5048,2,6,8.85,2.32,3.28
5049,2,6,6.05,2.3,2.8
5050,2,6,7.134,2.42,3.6
5051,2,6,8.1,2.35,3.6
5052,2,6,7.2,2.44,3.138
5053,2,6,6.24,2.28,2.69
5054,2,6,7.234,2.3,2.75
5055,2,6,7.48,2.4,5.6
5056,2,6,8.284,2.5,3.68
5057,2,6,7.554,2.58,3.68
5058,2,6,7.6,2.4,3.8
5059,2,6,7.6,2.3,3.15
5060,2,6,7.82,2.2,2.972
5061,2,6,7.7,2.35,3.85
5062,2,6,7.35,2.35,3.35
5063,2,6,10.25,2.3,3.65
5064,2,6,7.17,2.3,2.77
5065,2,6,7.7,2.35,3.22
5066,2,6,7.35,2.3,2.8
5067,2,6,7.65,2.25,2.9
5068,2,6,7.624,2.35,2.93
5069,2,6,8.2,2.35,3.75
5070,2,6,7.5,2.3,3.2
5071,2,6,7.15,2.2,2.8
5072,2,6,7.2,2.2,2.5
5073,3,10,10.53,2.6,3.16
5074,2,6,8.8,2.5,3.58
5075,2,6,6.85,2.35,3.5
5076,2,6,6.96,2.46,3.54
5077,3,10,10.9,2.6,2.95
5078,3,10,8.4,2.6,4.0
5079,2,6,8.87,2.6,3.62
5080,3,10,10.65,2.6,3.19
5081,2,6,8.0,2.5,2.8
5082,3,10,9.63,2.43,3.34
5083,3,10,9.8,2.6,3.24
5084,2,,9.91,2.43,3.38
5085,3,10,8.29,2.6,4.0
5086,2,6,6.75,2.5,3.0
5087,2,6,8.3,2.6,3.35
5088,2,6,6.4,2.5,2.45
5089,2,6,9.7,2.5,2.95
5090,2,6,8.4,2.24,3.1
5091,2,6,7.04,2.32,3.18
5092,2,6,7.25,2.26,2.52
5093,2,6,6.88,2.2,2.84
5094,2,6,7.25,2.3,3.12
5095,2,6,6.9,2.25,2.8
5096,2,6,9.1,2.6,3.2
5097,2,6,7.1,2.5,3.5
5098,2,6,8.5,2.5,2.4
5099,2,6,6.75,2.36,2.85
5100,2,6,9.42,2.6,3.8
5101,2,6,8.62,2.5,3.2
5102,2,6,8.22,2.6,3.4
5103,2,6,10.42,2.6,4.0
5104,2,6,7.0,2.5,3.3
5105,2,4,6.225,2.07,2.492
5106,2,4,5.267,2.345,2.417
5107,2,4,4.89,1.92,2.36
5108,2,4,5.1,2.0,2.15
5109,2,4,5.5,2.2,2.3
5110,3,10,7.8,2.45,3.1
5111,2,6,8.0,2.5,3.7
5112,2,6,8.6,2.6,3.1
5113,3,10,8.9,2.6,4.02
5114,3,10,10.35,2.6,3.882
5115,4,14,7.78,2.6,3.951
5116,3,10,11.41,2.5,4.0
5117,4,12,11.2,2.6,3.75
5118,2,6,7.6,2.5,2.96
5119,3,10,9.7,2.6,3.88
5120,3,6,7.28,2.5,3.048
5121,4,12,11.749,2.6,3.81
5122,4,12,12.4,2.6,3.85
5123,3,10,11.3,2.6,3.48
5124,3,10,9.2,2.6,3.65
5125,3,10,8.34,2.6,3.72
5126,3,10,9.9,2.6,3.7
5127,3,10,8.35,2.6,4.1
5128,2,6,7.3,2.3,2.8
5129,2,6,6.7,2.2,3.2
5130,4,12,12.02,2.6,4.04
5131,3,10,10.5,2.5,3.97
5132,3,10,9.95,2.5,3.97
5133,3,10,8.73,2.6,4.1
5134,2,10,6.75,2.5,3.964
5135,3,10,8.308,2.6,3.756
5136,4,12,8.971,2.6,3.874
5137,3,10,9.84,2.57,4.1
5138,4,14,11.5,2.6,3.65
5139,2,6,10.03,2.6,3.8
5140,3,10,6.921,2.5,3.722
5141,4,12,11.98,2.6,4.0
5142,3,10,9.85,2.6,3.85
5143,3,10,9.978,2.558,3.79
5144,3,10,11.22,2.6,4.1
5145,2,6,9.15,2.58,2.85
5146,3,10,10.0,2.55,3.1
5147,2,6,9.3,2.6,3.92
5148,4,12,10.5,2.6,3.35
5149,3,10,8.349,2.6,3.773
5150,2,6,6.5,2.5,2.7
5151,3,10,8.06,2.6,4.1
5152,3,10,11.8,2.6,3.45
5153,4,12,8.67,2.6,3.373
5154,2,6,8.65,2.45,3.75
5155,2,6,8.4,2.5,2.8
5156,2,6,11.1,2.6,4.1
5157,4,12,8.85,2.6,3.9
5158,3,10,11.33,2.55,4.1
5159,4,12,8.9,2.6,3.96
5160,2,6,8.959,2.6,3.7
5161,3,10,8.308,2.6,2.745
5162,2,6,7.15,2.25,2.85
5163,4,12,10.0,2.58,3.5
5164,2,6,7.84,2.3,2.6
5165,4,12,8.999,2.6,4.001
5166,3,10,9.829,2.51,4.1
5167,3,10,8.308,2.5,2.996
5168,4,14,11.4,2.6,3.75
5169,2,6,8.5,2.6,3.8
5170,2,6,8.8,2.486,3.2
5171,3,10,12.9,2.44,4.1
5172,3,10,7.62,2.6,3.45
5173,2,6,5.7,2.2,2.8
5174,2,6,9.85,2.6,3.2
5175,3,10,8.82,2.6,3.9
5176,2,6,6.132,1.89,2.463
5177,4,12,12.62,2.6,3.95
5178,3,10,12.9,2.6,4.1
5179,2,6,6.48,2.6,3.1
5180,2,6,5.95,2.4,2.3
5181,2,6,9.9,2.49,3.5
5182,3,10,8.15,2.6,3.53
5183,2,6,7.8,2.4,3.6
5184,2,6,9.23,2.6,3.513
5185,4,14,11.5,2.6,4.0
5186,3,10,10.61,2.6,3.65
5187,3,10,9.65,2.5,3.75
5188,2,6,8.792,2.486,3.35
5189,4,14,12.2,2.6,3.5
5190,3,10,10.1,2.6,3.95
5191,3,10,11.6,2.5,4.0
5192,2,6,7.26,2.33,2.5
5193,4,12,8.9,2.6,4.02
5194,2,6,10.085,2.6,4.1
5195,3,10,11.73,2.6,4.1
5196,3,10,11.83,2.6,3.9
5197,2,6,9.8,2.5,3.2
5198,2,6,9.99,2.6,3.95
5199,3,10,11.8,2.6,3.7
5200,3,10,12.32,2.6,4.1
5201,2,6,9.2,2.6,2.79
5202,4,12,11.565,2.6,4.1
5203,2,6,7.6,2.3,3.6
5204,2,6,6.25,2.494,2.774
5205,4,12,8.79,2.6,3.82
5206,2,6,11.5,2.6,3.7
5207,2,6,9.35,2.4,3.3
5208,2,6,10.0,2.6,3.85
5209,4,12,8.217,2.6,3.8
5210,4,12,10.042,2.6,3.65
5211,2,6,8.992,2.6,3.35
5212,3,10,9.84,2.6,3.95
5213,3,10,9.2,2.6,3.95
5214,3,10,9.44,2.6,3.05
5215,2,6,10.6,2.6,3.7
5216,2,6,6.05,2.42,3.05
5217,3,10,8.1,2.6,3.7
5218,2,6,8.3,2.3,2.8
5219,2,6,8.73,2.55,3.2
5220,3,10,9.2,2.55,3.75
5221,2,6,11.6,2.6,4.0
5222,3,10,12.62,2.6,4.1
5223,2,6,5.85,2.11,2.6
5224,2,6,7.4,2.5,3.0
5225,4,12,10.043,2.6,3.7
5226,3,10,8.348,2.6,3.768
5227,3,10,8.7,2.6,3.3
5228,3,10,11.91,2.5,3.9
5229,2,6,8.0,2.4,3.7
5230,2,6,8.5,2.6,3.2
5231,4,12,11.8,2.6,3.2
5232,3,10,9.585,2.5,3.6
5233,4,12,10.465,2.5,3.975
5234,3,10,8.36,2.6,3.62
5235,4,12,11.3,2.6,3.82
5236,3,10,9.1,2.6,3.8
5237,3,10,11.65,2.6,3.995
5238,3,10,9.85,2.55,3.4
