empresa_key,ruc_empresa,estado_ruc,tipo_contribuyente,departamento_empresa,nombre_empresa
3518,20491588234,SIN VERIFICAR,SIN DATO,CAJAMARCA,MULTISERVIS EMAR S.R.L.
3519,10329785870,SIN VERIFICAR,SIN DATO,LA LIBERTAD,TRUJILLO PEÃ‘A MERCEDES LILIANA
3520,20134676508,SIN VERIFICAR,SIN DATO,AREQUIPA,MARQUISA S.A.C.CONTRATISTAS GENERALES
3521,20454262116,SIN VERIFICAR,SIN DATO,AREQUIPA,TESCCHI S.A.C.
3522,20482218238,SIN VERIFICAR,SIN DATO,LA LIBERTAD,TRANSPORTES ZARE E.I.R.L.
3523,10224880931,SIN VERIFICAR,SIN DATO,LIMA,DOMINGUEZ ESPIRITU ZENA VICTORIA
3524,20306838386,SIN VERIFICAR,SIN DATO,LIMA,PUNTO VISUAL S.A.
3525,10701222623,SIN VERIFICAR,SIN DATO,HUANUCO,BERROSPI ALANIA MERLIN
3526,20602231942,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES BEATITA DE HUMAY07 E.I.R.L.
3527,10256122761,SIN VERIFICAR,SIN DATO,LIMA,TAMARA PEREZ TEOFILO
3528,20117446566,SIN VERIFICAR,SIN DATO,LIMA,SERVICIOS INDUSTRIALES TECNICOS HIDRAULICOS ELECTRO MECANICO S.A.C.- SITHEMSAC
3529,20603709293,SIN VERIFICAR,SIN DATO,LIMA,FLORES G & M MAQUINARIAS E.I.R.L.
3530,20502073401,SIN VERIFICAR,SIN DATO,LIMA,CENTURY ECOLOGICAL CORPORATION S.A.C. - ECOCENTURY S.A.C.
3531,20523354851,SIN VERIFICAR,SIN DATO,LIMA,ECO-RIN S.A.C.
3532,20453537537,SIN VERIFICAR,SIN DATO,CAJAMARCA,ANGELES MINERIA Y CONSTRUCCION S.A.C
3533,20507239928,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES FABRICIO & KATHERINE S.A.C.
3534,10076672101,SIN VERIFICAR,SIN DATO,LIMA,ARMAS VICHARRA VICTOR GUILLERMO
3535,20297566866,SIN VERIFICAR,SIN DATO,LIMA,PETRAMAS S.A.C.
3536,20517330613,SIN VERIFICAR,SIN DATO,LIMA,OPERADOR LOGISTICO PUCHOC EIRL
3537,20418664542,SIN VERIFICAR,SIN DATO,LIMA,CEMPRO TECH S.A.C.
3538,20178344952,SIN VERIFICAR,SIN DATO,ICA,CONSORCIO ELECTRICO DE VILLACURI SAC
3539,15539201791,SIN VERIFICAR,SIN DATO,LIMA,OJEDA GOMEZ JUAN MANUEL
3540,10435421232,SIN VERIFICAR,SIN DATO,LA LIBERTAD,CASTAÃ‘EDA OTERO ROBERTO CARLOS
3541,20600971710,SIN VERIFICAR,SIN DATO,LIMA,INVESTMENT ARAS S.A.C.
3542,20506550328,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES Y SERVICIOS EL KAZMEÃ‘O E.I.R.L.
3543,10411745428,SIN VERIFICAR,SIN DATO,LIMA,CLAUDIO PIÃ‘AN ROSARIO
3544,20490070274,SIN VERIFICAR,SIN DATO,AREQUIPA,COMUNIDAD CAMPESINA UCHUCARCCO
3545,20560111372,SIN VERIFICAR,SIN DATO,LA LIBERTAD,AVICOLA SAN PEDRO DE LLOC S.A.C.
3546,20515703595,SIN VERIFICAR,SIN DATO,LIMA,COTERA CARGO S.A.C.
3547,20397368298,SIN VERIFICAR,SIN DATO,LIMA,A Y S CONTRATISTAS S.A.C
3548,20545422329,SIN VERIFICAR,SIN DATO,LIMA,PACIFIC SERVICIOS LOGISTICOS SOCIEDAD ANONIMA CERRADA - PASELO S.A.C.
3549,20445419983,SIN VERIFICAR,SIN DATO,LA LIBERTAD,PACIFICO SUR INGENIERIA Y SERVICIOS S.A.C.
3550,20127672858,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION SAGITARIO S.A
3551,20521906732,SIN VERIFICAR,SIN DATO,LIMA,TECNISAN E.I.R.L.
3552,20600534212,SIN VERIFICAR,SIN DATO,LIMA,MULTISERVICIOS ALILU S.A.C.
3553,10446054827,SIN VERIFICAR,SIN DATO,LIMA,FERNANDEZ MONTENEGRO ROSA DORIS
3554,20600572564,SIN VERIFICAR,SIN DATO,LIMA,GRUPO ORO VERDE S.R.L.
3555,20600726634,SIN VERIFICAR,SIN DATO,LIMA,AGROINDUSTRIAS HG & NP SOCIEDAD ANONIMA CERRADA
3556,20601889341,SIN VERIFICAR,SIN DATO,AREQUIPA,ALAYI TRANSPORTES E.I.R.L.
3557,10176407471,SIN VERIFICAR,SIN DATO,PIURA,ARRIETA NIÃ‘O LUIS FRANCISCO
3558,10476221493,SIN VERIFICAR,SIN DATO,LIMA,AGAPITO LEON LISSIE JOSSELYN
3559,20605768564,SIN VERIFICAR,SIN DATO,LA LIBERTAD,TRACKING  LOGISTIC  EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
3560,10449925331,SIN VERIFICAR,SIN DATO,LA LIBERTAD,SERIN ROBLES ALIPIO
3561,20605503692,SIN VERIFICAR,SIN DATO,LIMA,AGROINVERSIONES CHUQUIMANGO E.I.R.L
3562,10175934427,SIN VERIFICAR,SIN DATO,LIMA,TEQUE FIESTAS MARTIR
3563,20601671361,SIN VERIFICAR,SIN DATO,PIURA,ELVA VENTAS Y SERVICIOS GENERALES S.A.C.
3564,20602155928,SIN VERIFICAR,SIN DATO,LIMA,URGA FRUIT E.I.R.L.
3565,20131719559,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,DEPOSITO PAKATNAMU S.A.C
3566,10249659911,SIN VERIFICAR,SIN DATO,LIMA,RAMOS CHANI CLODOALDO COSME
3567,20510650698,SIN VERIFICAR,SIN DATO,LIMA,GATES RENTA CAR S.A.C.
3568,20307113431,SIN VERIFICAR,SIN DATO,PIURA,MOLISOL E.I.R.L.
3569,20491405415,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE QUILLA JCH S.A.C.
3570,10093349488,SIN VERIFICAR,SIN DATO,LIMA,SAN JUAN BRAVO FELIX ISAAC
3571,20489333431,SIN VERIFICAR,SIN DATO,PASCO,EMPRESA COMUNAL DE SERVICIOS MULTIPLES SMELTER SOCIEDAD ANONIMA
3572,20534474572,SIN VERIFICAR,SIN DATO,AYACUCHO,JC CAMILA INVERSIONES E.I.R.L.
3573,10200488798,SIN VERIFICAR,SIN DATO,LIMA,BRAÃ‘EZ AVELLANEDA NANCY SOLEDAD
3574,20101029442,SIN VERIFICAR,SIN DATO,LIMA,INCOT S.A.C. CONTRATISTAS GENERALES
3575,20536622421,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES CENACOR  S.A.C.
3576,20102078781,SIN VERIFICAR,SIN DATO,LIMA,SAN MARTIN CONTRATISTAS GENERALES S.A.
3577,20555564407,SIN VERIFICAR,SIN DATO,LIMA,FEDEMACQ SAC
3578,10071579323,SIN VERIFICAR,SIN DATO,LIMA,PEREYRA LOPEZ OSCAR
3579,10713427735,SIN VERIFICAR,SIN DATO,LIMA,FERNANDEZ QUINTANILLA GRECIA ALONDRA
3580,10484029933,SIN VERIFICAR,SIN DATO,LIMA,MORENO GUERRERO WILLIAN
3581,20495902375,SIN VERIFICAR,SIN DATO,CAJAMARCA,COANSA DEL PERU INGENIEROS S.A.C.
3582,20481092681,SIN VERIFICAR,SIN DATO,LA LIBERTAD,EMPRESA DE TRANSPORTES TARRILLO E.I.R.L.
3583,20601278406,SIN VERIFICAR,SIN DATO,AYACUCHO,JANAMPAÂ´S EXPRESS S.A.C.
3584,20517402380,SIN VERIFICAR,SIN DATO,LIMA,OPERADOR LOGISTICO WALDAN S.A.C.
3585,20481660832,SIN VERIFICAR,SIN DATO,LA LIBERTAD,TRANSPORTES & SERVICIOS LECCA EIRL
3586,20551261353,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA CARHUAMAYO S.A.C.
3587,20481267235,SIN VERIFICAR,SIN DATO,LA LIBERTAD,TRANSPORTES JOSE SANTOS S.A.C.
3588,20535124371,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES SAN SEBASTIAN VIP S.A.C.
3589,10430147531,SIN VERIFICAR,SIN DATO,LIMA,HERRERA ARELLANO FLOR ERUDITH
3590,20603731868,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES AVICOLA SOTO EIRL
3591,10046524760,SIN VERIFICAR,SIN DATO,AREQUIPA,DURAN FERNANDEZ JUAN ERIBERTO
3592,20602249213,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES Y MULTISERVICIOS VALERA S.A.C.
3593,20517199991,SIN VERIFICAR,SIN DATO,LIMA,C&C S.A. -  CONSTRUCCION Y CONSULTORIA
3594,20484027987,SIN VERIFICAR,SIN DATO,PIURA,NEGOCIOS GENERALES E Y L CASTILLO'S EIRL.
3595,20539290798,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,GRUAS GAMAD EIRL
3596,10427275961,SIN VERIFICAR,SIN DATO,LIMA,JULCA AYAY JULIO FRANKLIN
3597,20296027945,SIN VERIFICAR,SIN DATO,LIMA,C.A.M.E. CONTRATISTAS Y SERVICIOS GENERALES S.A.
3598,10324001820,SIN VERIFICAR,SIN DATO,LIMA,ESPINOZA FLORES ANTONIO ZOSIMO
3599,10295448712,SIN VERIFICAR,SIN DATO,AREQUIPA,GONZALES CCAHUAPAZA NATIVIDAD VIRGINIA
3600,20602197795,SIN VERIFICAR,SIN DATO,CAJAMARCA,BUSINESS EL ANGEL E.I.R.L.
3601,20602781713,SIN VERIFICAR,SIN DATO,LIMA,M & V RIVAS E.I.R.L.
3602,20455723401,SIN VERIFICAR,SIN DATO,LIMA,GLOPPECH INVERSIONES Y SERVICIOS E.I.R.L.
3603,10181253059,SIN VERIFICAR,SIN DATO,LA LIBERTAD,LEZAMA PAREDES CARLOS EUGENIO
3604,10098981182,SIN VERIFICAR,SIN DATO,LIMA,ESPINOZA GUTIERREZ LUCIA MAYELA
3605,20455732221,SIN VERIFICAR,SIN DATO,AREQUIPA,LOGISTICAL SERVICES GROUP S.A.C.
3606,10459550220,SIN VERIFICAR,SIN DATO,LIMA,PAREDES ABANTO LIZBETH
3607,20100287014,SIN VERIFICAR,SIN DATO,LIMA,ROVALEX S.R.LTDA.
3608,20601674344,SIN VERIFICAR,SIN DATO,PIURA,PERICHE & LLENQUE SOLUCIONES E.I.R.L.
3609,10292786439,SIN VERIFICAR,SIN DATO,LIMA,RIVAS VIZCARRA JOSE MIGUEL HILARIO
3610,20433661495,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION DE VIDRIOS Y ALUMINIOS CORRALES S.A.C. - COVIACO S.A.C.
3611,20570782194,SIN VERIFICAR,SIN DATO,CAJAMARCA,NH INVERSIONES HERNANDEZ EIRL
3612,20600196643,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA TAXI TOURS AGUAS VERDES S.A.C.
3613,10435532506,SIN VERIFICAR,SIN DATO,JUNIN,CASTRO YANGALI EDUARDO MACOTT
3614,20600755618,SIN VERIFICAR,SIN DATO,LIMA,AGROPLAZA E.I.R.L.
3615,20131495006,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,PERALES HUANCARUNA S.A.C.
3616,10774749093,SIN VERIFICAR,SIN DATO,PIURA,TICLIAHUANCA CHANTA JHONYNKLEY
3617,20602857183,SIN VERIFICAR,SIN DATO,AREQUIPA,EMPRESA DE TRANSPORTES AZUR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
3618,20601168571,SIN VERIFICAR,SIN DATO,TUMBES,EMPRESA DE TRANSPORTES Y NEGOCIOS MVP E.I.R.L.
3619,20600813499,SIN VERIFICAR,SIN DATO,LIMA,GONZALES TRANSPORT S.A.C.
3620,20602052835,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA COMUNAL SANTA CRUZ DE ANDAMARCA
3621,20100300053,SIN VERIFICAR,SIN DATO,LIMA,TRIPLEX INVERSIONES S.A.
3622,20102053100,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES P P M  S A
3623,10466446276,SIN VERIFICAR,SIN DATO,LIMA,ESPINO ROSAS EDWIN GIOVANNI
3624,10466088523,SIN VERIFICAR,SIN DATO,LIMA,ROMERO RUIZ SANTOS EDUARDO
3625,20266661399,SIN VERIFICAR,SIN DATO,LIMA,CH Y C INVERSIONES AMERICANAS E.I.R.L.
3626,20509411591,SIN VERIFICAR,SIN DATO,LIMA,SANTISIMA CRUZ DE MAYO EIRL
3627,10806719191,SIN VERIFICAR,SIN DATO,LIMA,CORREA CONDEZO WALTER
3628,20609955733,SIN VERIFICAR,SIN DATO,LIMA,INTERNACIONAL VENTURA EXPRESS S.A.C.
3629,20506548773,SIN VERIFICAR,SIN DATO,LIMA,INTERNATIONAL RENTING SA
3630,20600427734,SIN VERIFICAR,SIN DATO,LIMA,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.
3631,20448769144,SIN VERIFICAR,SIN DATO,PUNO,EMPRESA DE SERVICIOS Y TRANSPORTES MAMANCHURA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
3632,10060303261,SIN VERIFICAR,SIN DATO,LIMA,LEON MOSTACEROS DE HUANCAS VILMA NELLY
3633,10320392140,SIN VERIFICAR,SIN DATO,LIMA,HUARCA REYES RUFINA PEREGRINA
3634,20100007348,SIN VERIFICAR,SIN DATO,LIMA,LIMA GAS S.A.
3635,20604267243,SIN VERIFICAR,SIN DATO,LIMA,NEGOCIACIONES DON WALTER & FRANCESCO E.I.R.L
3636,10444356869,SIN VERIFICAR,SIN DATO,LIMA,ORCOAPAZA BALCON NORMA BEATRIZ
3637,20487109216,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES NIÃ‘O JESUS MILAGROSO SOCIEDAD COMERCIAL DE RESPONSBILIDAD LIMITADA
3638,20602192505,SIN VERIFICAR,SIN DATO,LIMA,FIREX DESARROLLO E INNOVACIÃ“N SOCIEDAD ANONIMA CERRADA
3639,20601020247,SIN VERIFICAR,SIN DATO,LIMA,EL DORADO GROUP E.I.R.L.
3640,20605937846,SIN VERIFICAR,SIN DATO,LIMA,ELIMINA YA S.A.C.
3641,20600445392,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,TRANSPORTE E INVERSIONES ELERA E.I.R.L.
3642,20602911692,SIN VERIFICAR,SIN DATO,LIMA,PESQUERA Y SERVICIOS GENERALES MI DAVID E.I.R.L.
3643,10445244169,SIN VERIFICAR,SIN DATO,PIURA,CALLE GARCIA CINTHIA PAOLA
3644,20129383659,SIN VERIFICAR,SIN DATO,LIMA,COMERCIAL GUILLERMO EIRLTDA
3645,10415371522,SIN VERIFICAR,SIN DATO,PUNO,CONDORI CONDORI ELSA
3646,10272912098,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,SILVA GONZALES ADELAIDA
3647,20527510041,SIN VERIFICAR,SIN DATO,AREQUIPA,ANDINA DE PERFORACIONES DIAMANTINA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
3648,10428431800,SIN VERIFICAR,SIN DATO,PIURA,YAJAHUANCA TICLIAHUANCA ANCEL
3649,10236826398,SIN VERIFICAR,SIN DATO,LIMA,MALLMA VILLALVA URBANA FELICIANA
3650,10073061178,SIN VERIFICAR,SIN DATO,AYACUCHO,"MONTES MUÃ‘OZ, DONATO JESUS"
3651,20522545741,SIN VERIFICAR,SIN DATO,LIMA,GRUPO PANAMUNDO S.A.C.
3652,10238541676,SIN VERIFICAR,SIN DATO,AREQUIPA,PEREZ HERMOZA BRUNO WASHINGTON
3653,20363610936,SIN VERIFICAR,SIN DATO,PUNO,SIPA CONTRATISTAS GENERALES S.R.L.
3654,20293389811,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES BOREAL S.A.
3655,10724148803,SIN VERIFICAR,SIN DATO,LIMA,RUIZ PIZARRO JHONATAN SMITH
3656,20603099088,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION ACUARIO EXPRESS SOCIEDAD ANONIMA CERRADA - CORAEX S.A.C.
3657,20602532781,SIN VERIFICAR,SIN DATO,LIMA,COMERCIALIZADORA POMACARHUA E.I.R.L.
3658,20533148051,SIN VERIFICAR,SIN DATO,TACNA,VIATORI SOCIEDAD ANONIMA CERRADA - VIATORI S.A.C.
3659,20603556811,SIN VERIFICAR,SIN DATO,LIMA,CONSTRUCTORA ALEYARI S.A.C.
3660,20602535500,SIN VERIFICAR,SIN DATO,LIMA,SH TRANSNOR S.A.C.
3661,10420236081,SIN VERIFICAR,SIN DATO,LIMA,IDROGO TARRILLO NORBIL
3662,20547560460,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE CARGO EL RAYO S.A.C.
3663,10443477883,SIN VERIFICAR,SIN DATO,LIMA,SOBERON MUÃ‘OZ LUIS ORLANDO
3664,20526430825,SIN VERIFICAR,SIN DATO,LIMA,AVICOLA DEL CHIRA E.I.R.L.
3665,20490736663,SIN VERIFICAR,SIN DATO,LIMA,EMP. DE TRANSP. Y CONSTRUCCION PALLAY PUNCHO S.A.C.
3666,17214065207,SIN VERIFICAR,SIN DATO,LIMA,AGUIRRE YAULIS SIXTO CELESTINO
3667,10454292893,SIN VERIFICAR,SIN DATO,LIMA,MOGOLLON OCHOA ANDY JOEL
3668,10100376984,SIN VERIFICAR,SIN DATO,LIMA,ARIAS AGUAYO JORGE LUIS
3669,20534602082,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES VARGAS GRAUINO S.A.C.
3670,20490291793,SIN VERIFICAR,SIN DATO,AREQUIPA,SERVICIOS GENERALES LUIS ALVARO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
3671,20482618767,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES Y SERVICIOS EL CHINO MIKE S.A.C
3672,10457858472,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,GAVIDIA RUBIO IMELDA YANIRA
3673,20481730555,SIN VERIFICAR,SIN DATO,LA LIBERTAD,EMPRESA DE TRANSPORTES ALEXIS E.I.R.L.
3674,10737097396,SIN VERIFICAR,SIN DATO,LIMA,SALAZAR MEDINA EVER ISRAEL
3675,20486238241,SIN VERIFICAR,SIN DATO,JUNIN,CONSTRUCTORA GALAXIA S.A.C.
3676,10434743171,SIN VERIFICAR,SIN DATO,AREQUIPA,DIAZ SUAREZ ALAN FERNANDO
3677,20603520824,SIN VERIFICAR,SIN DATO,LIMA,HUNTER COMPANY S.A.C.
3678,20601385709,SIN VERIFICAR,SIN DATO,LIMA,OLATI E.I.R.L.-OLATI
3679,20448231284,SIN VERIFICAR,SIN DATO,AREQUIPA,EMPRESA DE SERVICIOS DE SEGURIDAD PRIVADA D & M SOCIEDAD COMERCIAL DE RESPONSABILID LIMITADA
3680,20602729797,SIN VERIFICAR,SIN DATO,AREQUIPA,SERVICIOS MULTIPLES REASENTADOS CHILLOROYA SOCIEDAD ANONIMA - SERMULRESENSA S.A.
3681,20460352674,SIN VERIFICAR,SIN DATO,LIMA,MINERA TITAN DEL PERU SRL
3682,20123270488,SIN VERIFICAR,SIN DATO,LIMA,PAKASSA SRLTDA
3683,20604444871,SIN VERIFICAR,SIN DATO,LA LIBERTAD,TRANSPORTES & MULTISERVICIOS NEGREIROS VALDERRAMA S.A.C. - TRAMNEV
3684,20490600508,SIN VERIFICAR,SIN DATO,LIMA,LADRILLERIA Y CERAMICAS CARDOZO & RIBEIRO SOCIEDAD ANONIMA CERRADA - LACERCAR S.A.C.
3685,10032294397,SIN VERIFICAR,SIN DATO,PIURA,PEÃ‘A CHANTA DIONICIO TIMOTEO
3686,10275515049,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,BECERRA CRUZADO CELSO
3687,20521328780,SIN VERIFICAR,SIN DATO,LIMA,DISTRIBUIDORA JAIMES SAC - DISJASAC
3688,10803310217,SIN VERIFICAR,SIN DATO,LA LIBERTAD,PAREDES QUISPE ANGELA ROXANA
3689,10028918041,SIN VERIFICAR,SIN DATO,PIURA,TEODORO PALACIOS PEÃ‘A
3690,20601052556,SIN VERIFICAR,SIN DATO,AREQUIPA,ANDIA SERVICIOS GENERALES EMP. INDIVIDUAL DE RESP. LIMITADA - ANDIA SERVICIOS GENERALES E.I.R.L.
3691,20557685015,SIN VERIFICAR,SIN DATO,LIMA,SOCIEDAD AGROPECUARIA DIEGO ALBERTO & COMPAÃ‘IA SOCIEDAD ANONIMA
3692,20561119563,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,SERVICIOS CONGA EIRL
3693,10195346475,SIN VERIFICAR,SIN DATO,LA LIBERTAD,LEZAMA MIGUEL LUCIO LEONIDAS
3694,20559218571,SIN VERIFICAR,SIN DATO,AREQUIPA,INVERSIONES GENERALES SALASUR S.A.C.
3695,20416074161,SIN VERIFICAR,SIN DATO,LIMA,AMERICAN RENTA CAR S.A.C.
3696,10456425416,SIN VERIFICAR,SIN DATO,AREQUIPA,HUAMANI CRIOLLO MARCELINO
3697,20574614385,SIN VERIFICAR,SIN DATO,AYACUCHO,INVERSIONES GENERALES ANPANA E.I.R.L.
3698,20147797100,SIN VERIFICAR,SIN DATO,TACNA,MUNICIPALIDAD PROVINCIAL DE TACNA
3699,20454510462,SIN VERIFICAR,SIN DATO,AREQUIPA,VALDIOBAN S.A.C.
3700,20533131329,SIN VERIFICAR,SIN DATO,AREQUIPA,TRANSPORTES DANILO DEL SUR E.I.R.L.
3701,20605400231,SIN VERIFICAR,SIN DATO,LIMA,ARKANO TRADING SOCIEDAD ANONIMA CERRADA - ARKANO TRADING S.A.C.
3702,20532639841,SIN VERIFICAR,SIN DATO,TACNA,"""CORPORACIÃ“N R &AMP; V SOCIEDAD ANONIMA CERRADA"""
3703,20477417265,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES RODYPER S.A.C.
3704,10042019718,SIN VERIFICAR,SIN DATO,UCAYALI,ROMAN INOCENTE HILARIO
3705,10446132551,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,TUÃ‘OQUE ACOSTA JAVIER
3706,10414356015,SIN VERIFICAR,SIN DATO,LA LIBERTAD,ZAVALETA FLORES JOSE CARLOS
3707,20600369416,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE YEISON S.A.C.
3708,20486657481,SIN VERIFICAR,SIN DATO,JUNIN,CORPORACION DE SERVICIOS BALDEON SOCIEDAD ANONIMA CERRADA
3709,10704037045,SIN VERIFICAR,SIN DATO,LA LIBERTAD,GIL CALDERON DALILA
3710,20601289696,SIN VERIFICAR,SIN DATO,AREQUIPA,CARMEN BECERRA E.I.R.L.
3711,20604571406,SIN VERIFICAR,SIN DATO,CUSCO,INVERSIONES CUYOCONDOR S.A.C.
3712,20550806232,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES SAN LUCAS S.A.C.
3713,20498161201,SIN VERIFICAR,SIN DATO,AREQUIPA,EMPRESA DE TRANSPORTES OLIMPUS E.I.R.L.
3714,20131312955,SIN VERIFICAR,SIN DATO,LIMA,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT
3715,20609819155,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES MANUEL BECERRA LLAP E.I.R.L.
3716,10097334868,SIN VERIFICAR,SIN DATO,LIMA,ESPINAL PAITAN MARCELINA
3717,20102222220,SIN VERIFICAR,SIN DATO,LIMA,F & G PUBLICITARIOS S.A.C.
3718,10248901301,SIN VERIFICAR,SIN DATO,AREQUIPA,CHILO CHOQUE VILMA ELEUTERIA
3719,20603901836,SIN VERIFICAR,SIN DATO,PUNO,GLOBAL KENF SOCIEDAD ANONIMA CERRADA
3720,10032046628,SIN VERIFICAR,SIN DATO,LIMA,BENIGNO MEZA CUMBAY
3721,10023733515,SIN VERIFICAR,SIN DATO,PUNO,MAMANI TACCA EUSTAQUIO VICTORIANO
3722,20527943583,SIN VERIFICAR,SIN DATO,LIMA,MULTISERVICIOS MEZA E.I.R.L. - MS-MEZA E.I.R.L.
3723,20600848888,SIN VERIFICAR,SIN DATO,LIMA,ROOJES GROUP SOCIEDAD ANONIMA CERRADA
3724,10040446988,SIN VERIFICAR,SIN DATO,LIMA,AMARO VALENTIN JHONNY NICOLAS
3725,20490638815,SIN VERIFICAR,SIN DATO,AREQUIPA,TRANSPORTES SALVA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - T. SALVA E.I.R.L.
3726,10010475274,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,ESPEJO FLORES JUAN BERNABE
3727,20434866082,SIN VERIFICAR,SIN DATO,AREQUIPA,MULTISERVICIOS REBORN E.I.R.L.
3728,10047454722,SIN VERIFICAR,SIN DATO,AREQUIPA,RAZO CHOQUE LUZMILA CANDELARIA
3729,20602943586,SIN VERIFICAR,SIN DATO,AREQUIPA,GRUPO ANGRISUR SOCIEDAD ANONIMA CERRADA - GRUPO ANGRISUR S.A.C.
3730,20608679589,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES CHARAPO EXPRESS S.A.C.
3731,20602237380,SIN VERIFICAR,SIN DATO,PIURA,OBS KATHAROS E.I.R.L.
3732,20529640758,SIN VERIFICAR,SIN DATO,CAJAMARCA,SERVICIOS GENERALES JHOSAY EIRL
3733,20439477700,SIN VERIFICAR,SIN DATO,LA LIBERTAD,EMTRAVE S.A.
3734,20100725062,SIN VERIFICAR,SIN DATO,LIMA,ALCIS S.A. - ALCISA
3735,20604511543,SIN VERIFICAR,SIN DATO,CUSCO,CORPORACION ROAL J.L. SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
3736,20100676266,SIN VERIFICAR,SIN DATO,LIMA,INDUSTRIA QUESERA ATAHUALLPA S.A.C.
3737,10106780574,SIN VERIFICAR,SIN DATO,LIMA,MIRANDA CONTRERAS JESUS LUIS
3738,10240007661,SIN VERIFICAR,SIN DATO,CUSCO,QUISPE CHAVEZ ABDON
3739,20131911310,SIN VERIFICAR,SIN DATO,LA LIBERTAD,SEDALIB S.A.
3740,10154533287,SIN VERIFICAR,SIN DATO,LIMA,RAMOS PAUCCARA JUAN RAFAEL
3741,20602094503,SIN VERIFICAR,SIN DATO,CAJAMARCA,INVERSIONES JULIOWALTHER E.I.R.L.
3742,20606767065,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION PANASUR E.I.R.L.
3743,20559924955,SIN VERIFICAR,SIN DATO,LA LIBERTAD,SOLIS INGENIEROS PERU S.A.C.
3744,20571180911,SIN VERIFICAR,SIN DATO,LIMA,GRUPO CAVASSA S.A.C.
3745,10096237966,SIN VERIFICAR,SIN DATO,LIMA,BARRON LOPEZ JOSELUIS AMERICO
3746,20100166144,SIN VERIFICAR,SIN DATO,LIMA,AGROINDUSTRIA SANTA MARIA S.A.C.
3747,20521635011,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE MINERO ZA S.A.C.
3748,10293345932,SIN VERIFICAR,SIN DATO,AREQUIPA,ZEGARRA MOLINA ERNESTO JULIO
3749,10248651801,SIN VERIFICAR,SIN DATO,AREQUIPA,PUMA TACO MARGARITA
3750,20600253078,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES Y SERVICIOS O & M EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
3751,20407509758,SIN VERIFICAR,SIN DATO,LIMA,CHACON CONTRATISTAS GENERALES S.A
3752,10295949550,SIN VERIFICAR,SIN DATO,AREQUIPA,LEON GOMEZ SANTOS RUBEN
3753,20601386209,SIN VERIFICAR,SIN DATO,AREQUIPA,J & L KALLPA MINERIA Y CONSTRUCCION S.A.C.
3754,10423033652,SIN VERIFICAR,SIN DATO,LIMA,TUPA MAMANI JUANA ROSA
