vehiculo_id,placa,marca_modelo_key,empresa_key,tiempo_fabricacion_key,geografia_key,vehiculo_specs_key,clase_vehicular,combustible,asientos,capacidad_carga_kg,antiguedad_anios,rango_antiguedad,es_reciente,region_natural,zona_comercial,decada,fuente_datos
9579,BHY888,40,2864,2019.0,27,250,CAMION,DIESEL,5,9600.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9580,V4B806,39,2865,2010.0,38,251,CAMION,DIESEL,3,16100.0,14,11-15 años,False,COSTA,SUR,2010s,mtc_carga
9581,TBP900,40,2866,2019.0,37,252,CAMION,DIESEL,2,11200.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9582,BAS770,40,2867,2018.0,27,253,CAMION,DIESEL,4,10900.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9583,AMK928,39,2868,2015.0,39,254,CAMION,DIESEL,2,22000.0,9,6-10 años,False,SIERRA,CENTRO,2010s,mtc_carga
9584,ANN819,4,2869,2016.0,27,255,CAMION,DIESEL,,15.5,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9585,T8K919,39,463,2016.0,37,256,CAMION,DIESEL,2,18000.0,8,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9586,P2A764,93,2870,1972.0,32,257,CAMION,PETROLEO,2,2500.0,52,20+ años,False,COSTA,NORTE,1970s,mtc_carga
9587,BAG724,40,2871,2019.0,27,258,CAMION,DIESEL,3,20000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9588,BCL783,40,2872,2019.0,27,259,CAMION,DIESEL,2,14490.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9589,BBR846,40,2873,2019.0,27,83,CAMION,DIESEL,2,17300.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9590,BEG708,40,2874,2019.0,27,260,CAMION,DIESEL,2,16000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9591,ASI939,39,2875,2017.0,38,261,CAMION,DIESEL,2,15000.0,7,6-10 años,False,COSTA,SUR,2010s,mtc_carga
9592,T8W804,40,2876,2017.0,40,262,CAMION,DIESEL,2,15950.0,7,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
9593,BEU873,40,2877,2020.0,41,142,CAMION,DIESEL,2,16600.0,4,0-5 años,True,SIERRA,CENTRO,2020s,mtc_carga
9594,C8M803,39,2878,2010.0,27,263,CAMION,DIESEL,2,11200.0,14,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9595,WGE465,94,2879,1980.0,37,264,CAMION,PETROLEO,,2610.0,44,20+ años,False,COSTA,NORTE,1980s,mtc_carga
9596,V4M702,39,2880,2012.0,27,265,CAMION,DIESEL,2,16570.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9597,P1M802,95,2881,1972.0,27,266,CAMION,PETROLEO,2,2000.0,52,20+ años,False,COSTA,LIMA,1970s,mtc_carga
9598,BCK868,40,2882,2019.0,28,191,CAMION,DIESEL,2,16220.0,5,0-5 años,True,SIERRA,SUR,2010s,mtc_carga
9599,T0D802,40,2883,2019.0,27,267,CAMION,DIESEL,2,21500.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9600,T0R942,40,2884,2019.0,27,268,CAMION,DIESEL,2,16790.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9601,BAY886,40,2885,2019.0,27,269,CAMION,DIESEL,2,16900.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9602,BAD900,40,2886,2019.0,28,270,CAMION,DIESEL,3,20000.0,5,0-5 años,True,SIERRA,SUR,2010s,mtc_carga
9603,T0Q885,40,2887,2020.0,42,271,CAMION,DIESEL,2,21000.0,4,0-5 años,True,SIERRA,ORIENTE,2020s,mtc_carga
9604,WA1440,96,2888,1972.0,32,272,CAMION,PETROLEO,,3000.0,52,20+ años,False,COSTA,NORTE,1970s,mtc_carga
9605,BAM769,40,2889,2019.0,27,273,CAMION,DIESEL,2,16300.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9606,Z3D829,97,2890,1972.0,32,274,CAMION,DIESEL,3,7920.0,52,20+ años,False,COSTA,NORTE,1970s,mtc_carga
9607,BBH731,40,2891,2019.0,27,275,CAMION,DIESEL,2,17000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9608,T0J884,40,2892,2019.0,32,276,CAMION,DIESEL,2,19800.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9609,X4F786,39,2893,2017.0,43,277,CAMION,DIESEL,2,18500.0,7,6-10 años,False,SIERRA,SUR,2010s,mtc_carga
9610,A8O847,50,2894,2010.0,27,214,CAMION,DIESEL,2,26630.0,14,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9611,M2K899,98,2895,1984.0,27,142,CAMION,DIESEL,3,18000.0,40,20+ años,False,COSTA,LIMA,1980s,mtc_carga
9612,T3O869,39,2896,2011.0,29,278,CAMION,DIESEL,2,16000.0,13,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
9613,D3N899,39,2897,2011.0,43,279,CAMION,DIESEL,2,15271.0,13,11-15 años,False,SIERRA,SUR,2010s,mtc_carga
9614,D6J856,39,2898,2011.0,27,280,CAMION,DIESEL,2,15600.0,13,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9615,T0B924,40,2899,2019.0,37,281,CAMION,DIESEL,2,17090.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9616,F5A942,39,2900,2012.0,27,282,CAMION,DIESEL,2,21500.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9617,T6G860,39,2901,2012.0,33,283,CAMION,DIESEL,2,12500.0,12,11-15 años,False,SIERRA,ORIENTE,2010s,mtc_carga
9618,D6U891,39,2902,2012.0,27,284,CAMION,DIESEL,3,18480.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9619,C5E708,39,2903,2012.0,27,285,CAMION,DIESEL,2,9210.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9620,T5X875,39,2904,2012.0,29,286,CAMION,DIESEL,2,6403.0,12,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
9621,D8W925,39,2905,2012.0,27,287,CAMION,DIESEL,3,17000.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9622,D0J758,39,2906,2012.0,27,288,CAMION,DIESEL,3,18300.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9623,F2C915,39,2907,2013.0,37,289,CAMION,DIESEL,3,17000.0,11,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
9624,AVH725,39,2908,2017.0,27,290,CAMION,DIESEL,2,15560.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9625,F5O805,99,2909,1986.0,27,291,CAMION,DIESEL,3,15200.0,38,20+ años,False,COSTA,LIMA,1980s,mtc_carga
9626,M3U739,100,2910,1984.0,30,292,CAMION,DIESEL,2,13630.0,40,20+ años,False,COSTA,NORTE,1980s,mtc_carga
9627,T7Y818,39,2911,2015.0,27,293,CAMION,DIESEL,2,16500.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9628,BBP862,40,2912,2019.0,27,294,CAMION,DIESEL,2,12325.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9629,V8S777,39,2913,2016.0,38,295,CAMION,DIESEL,2,18880.0,8,6-10 años,False,COSTA,SUR,2010s,mtc_carga
9630,BDP701,40,2914,2019.0,27,296,CAMION,DIESEL,3,15500.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9631,T0D902,40,2915,2019.0,27,297,CAMION,DIESEL,2,16500.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9632,T8K898,39,463,2016.0,37,298,CAMION,DIESEL,2,18000.0,8,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9633,WB6200,101,2916,1981.0,29,299,CAMION,PETROLEO,,25000.0,43,20+ años,False,COSTA,NORTE,1980s,mtc_carga
9634,ATD720,40,2917,2017.0,27,300,CAMION,DIESEL,3,16500.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9635,T8J894,39,2918,2016.0,37,301,CAMION,DIESEL,2,16500.0,8,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9636,T0S814,40,2919,2019.0,30,190,CAMION,DIESEL,2,21000.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9637,F3A706,39,2920,2013.0,27,302,CAMION,DIESEL,3,17200.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9638,BMX911,40,2921,2019.0,34,303,CAMION,DIESEL,2,17500.0,5,0-5 años,True,SIERRA,CENTRO,2010s,mtc_carga
9639,V9D853,39,2922,2017.0,38,304,CAMION,DIESEL,2,18500.0,7,6-10 años,False,COSTA,SUR,2010s,mtc_carga
9640,T0N846,40,2923,2019.0,27,305,CAMION,DIESEL,2,16900.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9641,T0D896,40,2924,2019.0,29,306,CAMION,DIESEL,2,23000.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9642,F3A922,39,2925,2013.0,27,307,CAMION,DIESEL,3,17200.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9643,WB5753,102,2916,1981.0,29,308,CAMION,PETROLEO,,8000.0,43,20+ años,False,COSTA,NORTE,1980s,mtc_carga
9644,X4G824,39,2926,2017.0,27,309,CAMION,DIESEL,2,17860.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9645,P1A888,103,2927,1981.0,27,310,REMOLCADOR,DIESEL,3,17550.0,43,20+ años,False,COSTA,LIMA,1980s,mtc_carga
9646,BBS931,40,2928,2019.0,27,311,CAMION,DIESEL,2,13900.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9647,V9I895,39,2929,2017.0,38,312,CAMION,DIESEL,2,19000.0,7,6-10 años,False,COSTA,SUR,2010s,mtc_carga
9648,AVG800,39,2930,2017.0,27,313,CAMION,DIESEL,2,16960.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9649,F6T762,39,2931,2013.0,27,314,CAMION,DIESEL,2,20000.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9650,BBL762,40,2932,2019.0,27,315,CAMION,DIESEL,3,21000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9651,BAN770,40,2933,2019.0,27,316,CAMION,DIESEL,2,16280.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9652,BCK818,40,2934,2019.0,27,317,CAMION,DIESEL,6,14390.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9653,BAQ786,40,2935,2019.0,27,318,CAMION,DIESEL,2,15250.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9654,V0S738,40,2936,2019.0,38,319,CAMION,DIESEL,2,16500.0,5,0-5 años,True,COSTA,SUR,2010s,mtc_carga
9655,T0F921,40,2937,2019.0,27,320,CAMION,DIESEL,2,21060.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9656,T0D920,40,2938,2019.0,37,321,CAMION,DIESEL,2,20020.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9657,TBL866,40,2939,2019.0,27,199,CAMION,DIESEL,2,18000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9658,TBI801,40,2940,2019.0,27,322,CAMION,DIESEL,2,18200.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9659,BCI745,40,2941,2019.0,27,95,CAMION,DIESEL,2,11100.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9660,BPB818,40,2942,2019.0,27,323,CAMION,DIESEL,2,10050.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9661,AUO813,40,2943,2017.0,27,324,CAMION,DIESEL,2,20500.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9662,V8Q872,39,2929,2016.0,38,312,CAMION,DIESEL,2,19000.0,8,6-10 años,False,COSTA,SUR,2010s,mtc_carga
9663,T0P917,40,2792,2020.0,27,325,CAMION,DIESEL,2,20000.0,4,0-5 años,True,COSTA,LIMA,2020s,mtc_carga
9664,ANM885,4,2869,2016.0,27,255,CAMION,DIESEL,,15.5,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9665,ATF769,40,2944,2017.0,27,83,CAMION,DIESEL,2,16260.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9666,T8G908,39,2945,2016.0,27,326,CAMION,DIESEL,2,20500.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9667,ASN936,39,2946,2017.0,37,327,CAMION,DIESEL,2,20169.0,7,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9668,T8Y911,39,2947,2017.0,37,328,CAMION,DIESEL,2,19000.0,7,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9669,BED854,40,2948,2020.0,38,329,CAMION,DIESEL,2,16080.0,4,0-5 años,True,COSTA,SUR,2020s,mtc_carga
9670,B2T858,104,2949,1989.0,27,330,CAMION,PETROLEO,3,10130.0,35,20+ años,False,COSTA,LIMA,1980s,mtc_carga
9671,F2W735,105,2950,1973.0,27,331,CAMION,DIESEL,2,4800.0,51,20+ años,False,COSTA,LIMA,1970s,mtc_carga
9672,BBN730,40,2951,2019.0,27,332,CAMION,DIESEL,2,15150.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9673,WB6845,106,2916,1981.0,29,333,CAMION,PETROLEO,,14000.0,43,20+ años,False,COSTA,NORTE,1980s,mtc_carga
9674,YB1200,107,2916,1980.0,29,334,REMOLCADOR,PETROLEO,,0.0,44,20+ años,False,COSTA,NORTE,1980s,mtc_carga
9675,BBW735,40,2808,2019.0,27,267,CAMION,DIESEL,3,20000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9676,WO8084,108,2952,1985.0,27,335,CAMION,PETROLEO,,22802.0,39,20+ años,False,COSTA,LIMA,1980s,mtc_carga
9677,ATE839,40,2953,2017.0,27,336,CAMION,DIESEL,2,16450.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9678,BBI904,40,2954,2019.0,27,337,CAMION,DIESEL,2,24450.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9679,T0I846,40,2955,2019.0,37,338,CAMION,DIESEL,2,20000.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9680,AUN870,39,2956,2017.0,37,339,CAMION,DIESEL,2,23000.0,7,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9681,T9C946,39,2957,2017.0,37,340,CAMION,DIESEL,2,17110.0,7,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9682,BBH797,40,2958,2019.0,35,341,CAMION,DIESEL,3,21200.0,5,0-5 años,True,SELVA,ORIENTE,2010s,mtc_carga
9683,BCJ761,40,2959,2019.0,27,342,CAMION,DIESEL,2,13790.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9684,T0H845,40,2960,2019.0,30,296,CAMION,DIESEL,2,16000.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9685,WO8083,109,2952,1985.0,27,335,CAMION,PETROLEO,,22802.0,39,20+ años,False,COSTA,LIMA,1980s,mtc_carga
9686,P1T885,110,2890,1972.0,32,343,CAMION,DIESEL,3,5750.0,52,20+ años,False,COSTA,NORTE,1970s,mtc_carga
9687,BBK757,40,2912,2019.0,27,344,CAMION,DIESEL,2,13500.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9688,WB5760,111,2916,1981.0,29,345,CAMION,PETROLEO,,14000.0,43,20+ años,False,COSTA,NORTE,1980s,mtc_carga
9689,BDI832,40,2961,2018.0,27,346,CAMION,DIESEL,3,16200.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9690,BEM873,40,2962,2019.0,27,347,CAMION,DIESEL,3,17100.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9691,BAY918,40,2141,2019.0,27,348,CAMION,DIESEL,2,16100.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9692,T0E846,40,2963,2019.0,27,338,CAMION,DIESEL,2,20500.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9693,T0I835,40,2964,2019.0,27,296,CAMION,DIESEL,2,16000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9694,BDX856,40,2965,2019.0,27,349,CAMION,DIESEL,2,16500.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9695,BCL781,40,2966,2019.0,27,350,CAMION,DIESEL,3,16300.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9696,BDP769,40,2872,2019.0,27,351,CAMION,DIESEL,2,16400.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9697,BCC708,40,2877,2019.0,41,268,CAMION,DIESEL,2,16300.0,5,0-5 años,True,SIERRA,CENTRO,2010s,mtc_carga
9698,BDB903,40,2967,2019.0,27,352,CAMION,DIESEL,2,19000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9699,BBV787,40,2968,2019.0,34,142,CAMION,DIESEL,2,16000.0,5,0-5 años,True,SIERRA,CENTRO,2010s,mtc_carga
9700,BDR900,40,2969,2019.0,27,353,CAMION,DIESEL,2,15200.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9701,BCI944,40,2970,2019.0,27,354,CAMION,DIESEL,2,17400.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9702,BCH842,40,2971,2019.0,27,199,CAMION,DIESEL,3,15700.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9703,WB5757,112,2916,1981.0,29,355,CAMION,PETROLEO,,0.0,43,20+ años,False,COSTA,NORTE,1980s,mtc_carga
9704,BCU774,40,2972,2019.0,27,356,CAMION,DIESEL,2,16000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9705,BEF769,40,2973,2020.0,27,260,CAMION,DIESEL,2,14300.0,4,0-5 años,True,COSTA,LIMA,2020s,mtc_carga
9706,BEA860,40,2974,2020.0,27,357,CAMION,DIESEL,2,16350.0,4,0-5 años,True,COSTA,LIMA,2020s,mtc_carga
9707,T0M910,40,2975,2019.0,27,358,CAMION,DIESEL,2,21000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9708,BCT746,40,2976,2019.0,27,359,CAMION,DIESEL,2,16300.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9709,TAH904,40,2977,2019.0,27,360,CAMION,DIESEL,2,20020.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9710,BDK900,40,2978,2019.0,27,359,CAMION,DIESEL,2,16000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9711,F8I839,39,2979,2013.0,27,311,CAMION,DIESEL,3,15790.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9712,BEP763,40,2980,2020.0,27,208,CAMION,DIESEL,2,15680.0,4,0-5 años,True,COSTA,LIMA,2020s,mtc_carga
9713,BEW836,40,2981,2020.0,27,324,CAMION,DIESEL,2,22000.0,4,0-5 años,True,COSTA,LIMA,2020s,mtc_carga
9714,BEM905,40,2962,2019.0,27,347,CAMION,DIESEL,3,17100.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9715,T0H805,40,2982,2019.0,30,270,CAMION,DIESEL,2,21000.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9716,BFG844,40,2983,2019.0,27,361,CAMION,DIESEL,2,17010.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9717,T0K837,40,2984,2020.0,30,362,CAMION,DIESEL,2,17500.0,4,0-5 años,True,COSTA,NORTE,2020s,mtc_carga
9718,T7U918,39,2985,2015.0,37,363,CAMION,DIESEL,2,13000.0,9,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9719,ASA943,39,2986,2017.0,27,364,CAMION,DIESEL,2,26418.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9720,F9O786,39,2987,2013.0,27,83,CAMION,DIESEL,2,17470.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9721,C1B900,39,2988,2001.0,27,365,CMTA PANEL,DIESEL,2,1900.0,23,20+ años,False,COSTA,LIMA,2000s,mtc_carga
9722,BDM930,40,2989,2019.0,27,366,CAMION,DIESEL,2,17000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9723,V0Z907,40,2990,2018.0,27,349,CAMION,DIESEL,2,15900.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9724,BNH810,40,2991,2019.0,27,367,CAMION,DIESEL,2,18000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9725,T0R877,40,2984,2020.0,30,368,CAMION,DIESEL,2,18000.0,4,0-5 años,True,COSTA,NORTE,2020s,mtc_carga
9726,T0M906,40,2992,2019.0,37,369,CAMION,DIESEL,2,21500.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9727,BDQ837,40,2872,2019.0,27,370,CAMION,DIESEL,2,14490.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9728,BCN740,40,2993,2019.0,27,311,CAMION,DIESEL,2,14300.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9729,BCC899,40,2994,2019.0,37,220,CAMION,DIESEL,3,16000.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9730,BCI915,40,2872,2019.0,27,259,CAMION,DIESEL,2,14490.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9731,T0H866,40,2995,2019.0,30,371,CAMION,DIESEL,2,21000.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9732,VBM749,113,2996,2019.0,27,372,CAMION,DIESEL,,10.98,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9733,C9G858,39,2997,2005.0,27,373,CAMION,DIESEL,3,1520.0,19,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
9734,D9L824,39,2998,2004.0,27,374,CMTA PANEL,PETROLEO,1,2080.0,20,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
9735,QQ2436,4,2999,2002.0,27,375,CMTA PANEL,PETROLEO,,1920.0,22,20+ años,False,COSTA,LIMA,2000s,mtc_carga
9736,AMO734,39,3000,2016.0,27,376,CAMION,DIESEL,3,20500.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9737,ANN816,4,2869,2016.0,27,255,CAMION,DIESEL,,15.5,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9738,QQ4198,4,3001,2003.0,27,377,CAMION,PETROLEO,,1860.0,21,20+ años,False,COSTA,LIMA,2000s,mtc_carga
9739,BEF707,40,2948,2020.0,38,378,CAMION,DIESEL,2,10100.0,4,0-5 años,True,COSTA,SUR,2020s,mtc_carga
9740,V0W805,40,3002,2019.0,44,379,CAMION,DIESEL,2,16000.0,5,0-5 años,True,SIERRA,SUR,2010s,mtc_carga
9741,T0J908,40,3003,2019.0,27,380,CAMION,DIESEL,2,16600.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9742,VAA939,40,3004,2017.0,38,381,CAMION,DIESEL,3,15100.0,7,6-10 años,False,COSTA,SUR,2010s,mtc_carga
9743,BDM902,40,3005,2019.0,27,382,CAMION,DIESEL,2,17000.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9744,BCO766,40,3006,2019.0,27,220,CAMION,DIESEL,3,16870.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9745,T0I908,40,3007,2019.0,37,383,CAMION,DIESEL,2,20029.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9746,V0Y796,40,3008,2020.0,38,384,CAMION,DIESEL,2,16500.0,4,0-5 años,True,COSTA,SUR,2020s,mtc_carga
9747,T8E891,39,3009,2016.0,27,385,CAMION,DIESEL,2,12500.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9748,A8O848,50,3010,2010.0,27,145,CAMION,DIESEL,2,30850.0,14,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9749,A8N876,50,3011,2010.0,38,145,CAMION,DIESEL,2,30850.0,14,11-15 años,False,COSTA,SUR,2010s,mtc_carga
9750,TBE904,40,3012,2019.0,27,386,CAMION,DIESEL,2,11080.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9751,X2J759,39,3013,2012.0,27,387,CAMION,DIESEL,2,14800.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9752,D7S808,39,3014,2012.0,27,388,CAMION,DIESEL,2,21200.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9753,D1P788,39,3015,2012.0,27,389,CAMION,DIESEL,2,12110.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9754,BRI704,40,3016,2019.0,27,390,CAMION,DIESEL,2,11100.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9755,T8F808,39,3017,2016.0,40,391,CAMION,DIESEL,2,7720.0,8,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
9756,D4F766,39,2950,2012.0,27,392,CAMION,DIESEL,2,3065.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
9757,F7P770,39,3018,2004.0,27,393,CAMION,PETROLEO,2,1920.0,20,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
9758,V9D934,39,3019,2017.0,27,394,CAMION,DIESEL,3,19700.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9759,T0J824,40,3020,2019.0,27,395,CAMION,DIESEL,2,21060.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9760,T0H906,40,3021,2019.0,30,396,CAMION,DIESEL,2,21000.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9761,BFW891,40,3022,2019.0,27,397,CAMION,DIESEL,2,15200.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9762,BFV856,40,3022,2019.0,27,397,CAMION,DIESEL,2,15200.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
9763,BEI826,40,3023,2020.0,38,398,CAMION,DIESEL,2,13290.0,4,0-5 años,True,COSTA,SUR,2020s,mtc_carga
9764,BEW769,40,3024,2020.0,27,83,CAMION,DIESEL,2,15700.0,4,0-5 años,True,COSTA,LIMA,2020s,mtc_carga
9765,QQ5809,4,3025,2005.0,44,399,CMTA PANEL,PETROLEO,,1920.0,19,16-20 años,False,SIERRA,SUR,2000s,mtc_carga
9766,T8Z802,39,3026,2017.0,37,400,CAMION,DIESEL,2,18660.0,7,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9767,AVI706,39,2908,2017.0,27,290,CAMION,DIESEL,2,15560.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
9768,TAF926,40,3027,2019.0,29,401,CAMION,DIESEL,2,21000.0,5,0-5 años,True,COSTA,NORTE,2010s,mtc_carga
9769,BEM872,40,3028,2020.0,40,402,CAMION,DIESEL,2,16000.0,4,0-5 años,True,SIERRA,NORTE,2020s,mtc_carga
9770,T7R805,39,3029,2015.0,37,403,CAMION,DIESEL,2,20200.0,9,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9771,T0L923,40,3030,2019.0,40,404,CAMION,DIESEL,2,16530.0,5,0-5 años,True,SIERRA,NORTE,2010s,mtc_carga
9772,T9A938,40,3031,2017.0,37,405,CAMION,DIESEL,2,20000.0,7,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
9773,D9Z734,39,3032,2013.0,27,228,CAMION,DIESEL,3,6060.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
